PULocationID,hour,day_of_week,min,p10,p25,p50,p75,p90,max
24,0,0,10.0,13.5,16.2,23.4,27.9,38.6,106.5
24,1,0,2.3999999999999995,5.499999999999999,7.199999999999999,10.299999999999999,13.399999999999999,16.96,86.5
24,2,0,1.7,2.3999999999999995,3.8,5.799999999999999,7.5,9.55,42.8
24,3,0,1.0,1.7,2.6999999999999997,4.1,6.35,8.43,27.099999999999998
24,4,0,1.0,3.9399999999999995,6.199999999999999,8.6,10.999999999999998,13.579999999999998,17.099999999999998
24,5,0,1.7,15.439999999999998,19.5,23.299999999999997,28.4,32.08,38.099999999999994
24,6,0,3.6999999999999997,60.28,92.1,107.4,115.0,121.14,164.4
24,7,0,16.2,126.69999999999999,265.29999999999995,334.79999999999995,374.09999999999997,394.88000000000005,422.79999999999995
24,8,0,19.5,220.82,515.5,610.0,653.0999999999999,683.4999999999999,736.5
24,9,0,20.4,250.89999999999998,301.0,346.4,373.79999999999995,386.9599999999999,426.49999999999994
24,10,0,38.9,222.58,247.19999999999996,266.59999999999997,285.7,308.87999999999994,349.9
24,11,0,38.699999999999996,222.68,244.39999999999998,254.39999999999998,275.5,311.7800000000001,373.7
24,12,0,36.099999999999994,242.12,259.59999999999997,287.5,309.7,349.2,393.2
24,13,0,59.199999999999996,255.78,276.5,300.79999999999995,331.6,365.97999999999996,504.7
24,14,0,69.89999999999999,285.4,327.0,363.9,391.7,431.64,503.4
24,15,0,76.1,387.32,429.3,516.3,573.9,620.68,675.9999999999999
24,16,0,50.099999999999994,426.81999999999994,490.79999999999995,550.6999999999999,606.4999999999999,655.1,717.6
24,17,0,67.7,436.88,497.9,571.9,629.8,651.7199999999999,846.8999999999999
24,18,0,67.39999999999999,291.26,373.19999999999993,419.9,458.0,493.7999999999999,608.1999999999999
24,19,0,53.4,198.52,262.29999999999995,288.7,311.2,327.12,409.09999999999997
24,20,0,80.99999999999999,148.07999999999998,189.7,214.2,239.5,259.1,337.59999999999997
24,21,0,40.6,110.29999999999998,129.2,149.49999999999997,165.7,180.06,231.59999999999997
24,22,0,3.8,56.4,84.6,98.1,115.6,130.48000000000002,203.2
24,23,0,14.799999999999999,47.80999999999999,57.724999999999994,70.75,84.07499999999999,90.44999999999999,111.19999999999999
24,0,1,2.3,16.599999999999998,19.0,25.2,32.8,36.75999999999999,49.4
24,1,1,1.7,6.039999999999999,8.999999999999998,10.0,13.399999999999999,16.720000000000002,23.499999999999996
24,2,1,1.0,2.47,3.8,5.499999999999999,7.375,9.23,13.299999999999999
24,3,1,1.7,2.4299999999999997,3.4,4.799999999999999,6.574999999999999,8.2,12.0
24,4,1,1.0,5.8999999999999995,7.6,10.0,12.874999999999998,15.219999999999999,26.199999999999996
24,5,1,14.3,20.099999999999998,24.4,26.799999999999997,30.599999999999998,33.699999999999996,38.8
24,6,1,53.1,80.47999999999999,102.3,116.19999999999999,121.3,132.00000000000003,146.2
24,7,1,36.8,235.17999999999998,309.6,365.8,396.0,423.9,470.0
24,8,1,181.2,472.9199999999999,625.6999999999999,699.9,761.5,773.88,858.8999999999999
24,9,1,198.09999999999997,308.73999999999995,376.4,404.3,430.3,454.78,546.2
24,10,1,177.7,245.37999999999997,265.2,286.0,311.0,333.96,361.59999999999997
24,11,1,172.89999999999998,231.88,243.5,268.9,292.9,325.02000000000004,367.09999999999997
24,12,1,172.7,251.16,272.4,299.5,318.59999999999997,342.24,431.79999999999995
24,13,1,200.29999999999998,271.5,296.99999999999994,325.79999999999995,340.0,366.65999999999997,444.4
24,14,1,244.2,308.52,343.69999999999993,375.7,422.4,438.53999999999996,529.4
24,15,1,288.6,436.40000000000003,467.49999999999994,537.3000000000001,635.9,658.3000000000001,757.0
24,16,1,366.5,486.55999999999995,522.9,578.3,635.3,663.22,699.5
24,17,1,352.59999999999997,471.09999999999997,555.6,613.0,709.5999999999999,755.02,860.8
24,18,1,238.89999999999998,358.16,429.9,484.99999999999994,545.9,597.0,732.8
24,19,1,184.89999999999998,247.34,279.5,321.59999999999997,368.2,384.5,611.1
24,20,1,88.6,174.06,203.1,231.39999999999998,256.29999999999995,276.86,540.8
24,21,1,90.6,129.42,145.89999999999998,170.7,199.49999999999997,221.40000000000003,285.9
24,22,1,9.3,89.52999999999999,107.55,122.35,138.04999999999998,147.96,392.09999999999997
24,23,1,21.4,57.599999999999994,67.82499999999999,81.85,91.89999999999999,106.24,268.2
24,0,2,8.299999999999999,18.08,20.3,26.799999999999997,35.025,40.04,162.79999999999998
24,1,2,1.2999999999999998,7.6,10.0,12.7,14.399999999999999,18.47,26.799999999999997
24,2,2,1.7,3.03,4.2749999999999995,6.199999999999999,7.199999999999999,8.899999999999999,10.6
24,3,2,1.0,2.3999999999999995,3.3249999999999997,5.6499999999999995,7.2749999999999995,8.379999999999999,16.5
24,4,2,1.7,4.59,6.199999999999999,10.0,11.4,14.239999999999997,18.499999999999996
24,5,2,11.5,21.3,22.825,26.799999999999997,29.374999999999996,32.14,36.4
24,6,2,12.2,98.29,108.07499999999999,115.14999999999999,124.39999999999999,129.93,141.3
24,7,2,44.199999999999996,256.85999999999996,307.675,381.4,401.54999999999995,420.96000000000004,473.7
24,8,2,49.1,482.19999999999993,623.05,723.0999999999999,761.9,774.86,839.3999999999999
24,9,2,73.19999999999999,344.84,387.3,413.45,431.42499999999995,454.94,470.5
24,10,2,116.5,254.07999999999996,272.47499999999997,305.25,328.15,339.2,373.9
24,11,2,159.29999999999998,255.83999999999997,269.15,292.0,311.65,344.2,414.59999999999997
24,12,2,211.79999999999998,266.60999999999996,285.5,311.3,342.75,376.09,465.9
24,13,2,211.1,285.25,309.24999999999994,339.45,363.07499999999993,390.5,512.5999999999999
24,14,2,178.79999999999998,306.80999999999995,360.24999999999994,391.99999999999994,416.34999999999997,452.3299999999999,659.0999999999999
24,15,2,242.1,426.09999999999997,470.29999999999995,559.15,620.3249999999999,660.7599999999999,756.3999999999999
24,16,2,243.69999999999996,492.28999999999996,535.875,585.7,657.3749999999999,695.6,750.9
24,17,2,181.0,500.78999999999996,558.675,636.4499999999999,728.5749999999999,793.08,854.3
24,18,2,172.39999999999998,394.46,455.775,509.84999999999997,558.4749999999999,595.0999999999999,638.9999999999999
24,19,2,130.2,267.05,295.72499999999997,332.8,373.79999999999995,409.41999999999996,490.79999999999995
24,20,2,100.1,199.14000000000001,226.2,240.94999999999996,276.575,302.28,345.59999999999997
24,21,2,72.5,153.49999999999997,164.525,188.7,215.575,232.09,270.5
24,22,2,4.9,90.38,109.42499999999998,128.54999999999998,143.5,162.95,240.89999999999998
24,23,2,27.3,66.38,77.54999999999998,90.8,103.625,112.26999999999998,147.2
24,0,3,1.5999999999999999,19.48,24.099999999999998,30.599999999999998,36.65,44.3,56.599999999999994
24,1,3,2.6999999999999997,6.970000000000001,9.374999999999998,13.399999999999999,17.099999999999998,19.57,25.299999999999997
24,2,3,2.6999999999999997,4.1,5.799999999999999,7.199999999999999,9.599999999999998,12.7,19.6
24,3,3,1.0,2.5600000000000005,4.1,5.799999999999999,8.2,9.599999999999998,10.999999999999998
24,4,3,1.7,5.199999999999999,7.3,9.149999999999999,11.475,14.429999999999998,19.0
24,5,3,10.8,19.57,22.125,25.7,27.875,31.729999999999997,37.599999999999994
24,6,3,33.89999999999999,81.07,98.625,108.75,116.87499999999999,126.66999999999999,135.39999999999998
24,7,3,90.6,233.86999999999998,312.675,360.09999999999997,391.9,410.98999999999995,445.8
24,8,3,112.79999999999998,451.29999999999995,636.5749999999999,688.0,732.55,750.4499999999999,775.0
24,9,3,165.5,330.45,374.7,399.8,428.075,443.96000000000004,476.99999999999994
24,10,3,188.6,234.08,272.72499999999997,286.84999999999997,320.97499999999997,337.46,412.4
24,11,3,207.7,257.97,266.425,284.6,303.875,341.77,379.2
24,12,3,254.2,271.67,290.575,307.59999999999997,333.425,361.05999999999995,423.5
24,13,3,264.1,289.59999999999997,310.09999999999997,329.34999999999997,355.275,378.93999999999994,435.49999999999994
24,14,3,271.29999999999995,311.27,345.22499999999997,391.29999999999995,441.57499999999993,468.8999999999999,525.6999999999999
24,15,3,246.2,423.90000000000003,472.94999999999993,566.75,647.6999999999999,679.5999999999999,746.8
24,16,3,17.5,500.97,543.15,602.9499999999999,648.925,688.7399999999999,770.2
24,17,3,15.3,517.17,563.8749999999999,661.1999999999999,742.475,792.39,844.0999999999999
24,18,3,6.7,391.87,446.625,548.5,614.525,655.84,763.3
24,19,3,7.8999999999999995,275.05999999999995,314.025,367.1,413.62499999999994,448.63,546.1999999999999
24,20,3,9.0,209.17,233.025,264.2,308.92499999999995,343.10999999999996,405.7
24,21,3,6.8,152.10999999999999,176.25,223.04999999999998,265.125,281.41999999999996,400.0
24,22,3,10.6,91.1,118.79999999999998,155.8,184.29999999999998,201.2,449.0
24,23,3,3.3999999999999995,61.7,87.75,105.3,128.7,149.1,303.0
24,0,4,1.5999999999999999,27.2,31.975,37.3,46.824999999999996,53.8,79.19999999999999
24,1,4,2.5999999999999996,8.5,10.899999999999999,14.299999999999999,19.925,23.869999999999997,28.0
24,2,4,1.0,3.63,5.275,7.999999999999999,9.5,14.02,24.299999999999997
24,3,4,1.7,3.3099999999999996,5.499999999999999,7.199999999999999,8.674999999999999,10.67,18.7
24,4,4,1.0,5.27,8.299999999999999,10.7,14.1,16.429999999999996,22.099999999999998
24,5,4,10.8,15.299999999999999,19.099999999999998,22.2,26.65,29.119999999999997,31.7
24,6,4,1.2999999999999998,70.24,85.975,99.49999999999999,112.1,118.53,130.5
24,7,4,4.3,174.74,230.87499999999997,307.65,330.2,351.78999999999996,377.5
24,8,4,4.9,332.66999999999996,448.125,506.74999999999994,570.175,593.39,625.0999999999999
24,9,4,5.2,276.4,321.85,350.65,377.825,405.46999999999997,456.7
24,10,4,5.5,243.20999999999998,266.875,303.79999999999995,331.65,347.79999999999995,383.7
24,11,4,6.4,262.04999999999995,286.325,324.15,347.32499999999993,374.27,402.4
24,12,4,266.6,291.26,330.67499999999995,365.9,390.67499999999995,414.59999999999997,581.5999999999999
24,13,4,274.49999999999994,324.5,346.09999999999997,378.0,418.82499999999993,458.27,505.79999999999995
24,14,4,306.8,339.9,422.375,458.59999999999997,510.19999999999993,543.0699999999999,577.5999999999999
24,15,4,8.2,455.9,499.74999999999994,609.25,664.0749999999999,713.24,779.6999999999999
24,16,4,9.1,467.42999999999995,535.9749999999999,614.15,680.65,719.1,918.5
24,17,4,69.3,410.41,548.0999999999999,663.65,720.975,780.16,1038.7
24,18,4,107.89999999999999,416.30999999999995,484.84999999999997,585.75,644.925,676.26,724.8
24,19,4,86.8,305.4099999999999,351.29999999999995,429.65,488.825,506.7999999999999,575.9
24,20,4,53.4,221.26,238.52499999999998,300.5,329.65,355.0,386.09999999999997
24,21,4,35.4,156.71999999999997,191.54999999999998,230.95,267.22499999999997,293.01,478.59999999999997
24,22,4,27.299999999999997,48.4,142.1,177.79999999999998,202.575,222.30999999999997,326.0
24,23,4,17.3,35.7,106.475,139.1,165.475,182.89,280.40000000000003
24,0,5,10.2,25.97,44.9,55.39999999999999,66.82499999999999,85.08999999999999,114.89999999999999
24,1,5,8.4,12.44,17.799999999999997,25.299999999999997,34.3,38.73,67.1
24,2,5,3.3,8.58,10.0,14.049999999999999,19.3,25.169999999999998,35.2
24,3,5,1.9,3.8699999999999997,5.525,8.0,11.399999999999999,13.690000000000001,20.4
24,4,5,1.2999999999999998,5.1,6.1,8.5,12.2,13.889999999999999,23.2
24,5,5,2.3999999999999995,3.17,7.6,10.0,14.975,18.529999999999998,31.5
24,6,5,6.5,8.969999999999999,29.9,35.699999999999996,43.525,52.129999999999995,65.5
24,7,5,4.1,18.740000000000002,67.2,84.14999999999999,94.975,113.73,137.2
24,8,5,5.699999999999999,27.0,107.675,143.04999999999998,167.1,182.82999999999998,232.79999999999998
24,9,5,22.999999999999996,33.54,159.77499999999998,202.24999999999997,243.42499999999998,273.53999999999996,345.3
24,10,5,29.9,50.03,229.575,274.49999999999994,319.9,348.96999999999997,421.99999999999994
24,11,5,45.9,60.94,258.525,349.34999999999997,416.59999999999997,467.06999999999994,555.9
24,12,5,42.3,69.3,307.37499999999994,372.75,466.29999999999995,507.33,622.3
24,13,5,55.8,79.45,313.925,382.44999999999993,472.2,532.03,608.9
24,14,5,61.0,89.07,304.025,354.04999999999995,425.775,489.56999999999994,556.6
24,15,5,63.1,89.49999999999999,316.0,375.44999999999993,429.15,488.8599999999999,614.8
24,16,5,60.8,100.33,292.87499999999994,372.24999999999994,425.5,491.72999999999996,543.6
24,17,5,72.39999999999999,101.63999999999999,266.025,366.2,447.42499999999995,483.99999999999994,603.0
24,18,5,52.1,87.13,268.025,345.4,450.025,487.23999999999995,563.1999999999999
24,19,5,41.4,75.53,245.92499999999998,305.55,365.075,424.78000000000003,487.59999999999997
24,20,5,20.4,58.64,164.92499999999998,220.04999999999998,264.79999999999995,280.23,343.29999999999995
24,21,5,30.199999999999996,48.51,139.0,173.64999999999998,214.725,247.73,411.9
24,22,5,21.5,41.589999999999996,120.55,146.14999999999998,174.525,204.54,279.09999999999997
24,23,5,22.099999999999998,35.01,85.2,119.1,146.14999999999998,168.58,226.6
24,0,6,10.499999999999998,22.470000000000006,35.05,49.3,68.375,77.58999999999999,118.1
24,1,6,4.7,11.18,15.399999999999999,23.099999999999998,30.9,39.08,54.89999999999999
24,2,6,2.2,6.569999999999999,8.6,12.299999999999999,18.825,23.729999999999997,30.799999999999997
24,3,6,2.2,3.8999999999999995,5.199999999999999,7.199999999999999,10.075,11.139999999999999,15.799999999999999
24,4,6,1.2999999999999998,2.9999999999999996,5.3999999999999995,9.1,12.499999999999998,15.129999999999999,19.9
24,5,6,2.3999999999999995,4.59,6.8999999999999995,9.299999999999999,13.099999999999998,15.8,25.499999999999996
24,6,6,2.6999999999999997,5.470000000000001,16.2,21.35,29.2,35.19,48.8
24,7,6,5.1,12.509999999999998,46.49999999999999,56.849999999999994,69.77499999999999,78.78999999999999,113.89999999999999
24,8,6,15.2,21.28,84.05,103.25,121.29999999999998,136.65999999999997,155.79999999999998
24,9,6,16.7,30.279999999999998,138.54999999999998,168.0,196.52499999999998,229.31,278.0
24,10,6,25.699999999999996,43.769999999999996,197.87499999999997,233.1,293.15,321.34999999999997,376.79999999999995
24,11,6,34.199999999999996,49.37,250.29999999999998,304.3,367.275,393.87999999999994,465.79999999999995
24,12,6,40.8,67.42999999999999,294.54999999999995,364.9,429.55,470.31999999999994,548.9999999999999
24,13,6,51.3,78.14,317.04999999999995,364.25,430.47499999999997,462.0799999999999,535.2
24,14,6,58.099999999999994,66.35,282.5,344.24999999999994,402.025,441.53000000000003,490.5
24,15,6,55.5,79.49000000000001,272.875,330.34999999999997,366.95,408.77,455.09999999999997
24,16,6,58.9,89.69,252.62499999999997,319.8,347.69999999999993,385.59999999999997,446.29999999999995
24,17,6,57.0,78.77,225.35,308.65,346.97499999999997,384.56,451.4
24,18,6,51.199999999999996,86.35,210.875,272.3,325.925,351.33,404.59999999999997
24,19,6,44.49999999999999,65.02,155.35,189.9,237.92499999999998,268.40999999999997,322.59999999999997
24,20,6,34.3,45.809999999999995,119.09999999999998,142.6,182.1,203.89,224.2
24,21,6,22.8,40.79,85.025,102.14999999999999,121.27499999999999,133.03,175.9
24,22,6,19.199999999999996,31.14,71.49999999999999,84.19999999999999,96.6,107.8,184.2
24,23,6,20.9,27.73,48.425,60.349999999999994,68.19999999999999,77.96,146.29999999999998
41,0,0,2.2,10.1,12.95,17.2,25.049999999999997,46.24000000000001,112.69999999999999
41,1,0,1.5999999999999999,4.090000000000002,5.924999999999999,8.4,12.575,19.0,99.4
41,2,0,1.2999999999999998,3.0299999999999994,4.775,6.699999999999999,10.3,15.74,66.6
41,3,0,1.2999999999999998,3.4,5.1,7.5,10.375,15.299999999999999,51.3
41,4,0,1.2999999999999998,7.17,10.299999999999999,13.399999999999999,18.499999999999996,24.63,47.599999999999994
41,5,0,6.6,23.299999999999997,28.799999999999997,46.199999999999996,59.4,66.3,85.89999999999999
41,6,0,15.6,73.08,96.1,117.3,155.9,175.64,211.29999999999998
41,7,0,26.199999999999996,146.42000000000004,245.7,342.99999999999994,408.1,499.9,626.2
41,8,0,40.3,219.66000000000003,386.1,446.59999999999997,526.6,575.3599999999999,686.6999999999999
41,9,0,41.9,183.79999999999998,227.1,268.79999999999995,315.5,353.98,421.3
41,10,0,49.0,131.38,152.6,183.59999999999997,222.8,272.81999999999994,359.8
41,11,0,71.9,126.33999999999999,144.39999999999998,167.29999999999998,213.89999999999998,296.12,359.29999999999995
41,12,0,91.49999999999999,128.46,141.89999999999998,171.39999999999998,213.2,319.6,412.3
41,13,0,109.8,145.7,159.89999999999998,184.9,229.49999999999997,370.12,458.7
41,14,0,113.89999999999999,168.07999999999998,189.39999999999998,214.7,261.7,423.2799999999999,605.7
41,15,0,111.6,178.92,216.6,259.79999999999995,323.79999999999995,550.92,737.1999999999999
41,16,0,112.6,186.44,227.1,271.9,331.09999999999997,593.36,801.4999999999999
41,17,0,92.1,204.06,232.39999999999998,268.5,333.7,648.5199999999999,875.7
41,18,0,83.39999999999999,151.54,181.79999999999998,215.79999999999998,255.79999999999998,443.73999999999995,636.0
41,19,0,43.099999999999994,95.91999999999999,122.6,145.0,177.2,314.64,419.9
41,20,0,30.0,69.6,81.925,96.39999999999999,126.27499999999999,223.22,302.9
41,21,0,13.499999999999998,47.34,56.199999999999996,66.7,91.0,154.93999999999997,253.49999999999997
41,22,0,19.299999999999997,33.76,40.699999999999996,53.349999999999994,67.875,89.15999999999998,161.59999999999997
41,23,0,10.399999999999999,22.34,29.799999999999997,37.599999999999994,48.99999999999999,68.6,123.39999999999999
41,0,1,1.5999999999999999,9.16,12.799999999999999,17.799999999999997,25.15,41.54,73.3
41,1,1,1.5999999999999999,3.2699999999999996,5.075,7.3999999999999995,10.499999999999998,15.03,28.1
41,2,1,1.2999999999999998,2.9999999999999996,4.4,6.1,7.8,11.200000000000008,24.0
41,3,1,1.2999999999999998,3.4,5.1,7.5,9.899999999999999,13.459999999999999,30.1
41,4,1,1.0,6.6,9.7,12.799999999999999,17.599999999999998,22.8,44.49999999999999
41,5,1,14.3,27.6,33.099999999999994,51.9,62.3,68.67999999999999,79.6
41,6,1,48.1,98.72999999999999,110.8,129.89999999999998,165.8,185.02,340.59999999999997
41,7,1,105.1,239.1,319.7,382.0,452.9,532.2199999999999,665.8
41,8,1,138.7,377.1,466.7,522.6999999999999,617.6999999999999,662.64,747.3
41,9,1,122.69999999999999,240.77999999999997,271.79999999999995,321.29999999999995,366.6,409.78,465.5
41,10,1,98.7,149.95999999999998,168.6,199.2,235.4,297.64,362.29999999999995
41,11,1,74.2,131.48,151.6,177.7,221.2,309.71999999999997,374.7
41,12,1,70.3,137.28,152.6,179.7,221.79999999999998,329.09999999999997,430.1
41,13,1,110.49999999999999,147.1,165.4,191.9,231.9,391.62,508.79999999999995
41,14,1,119.6,171.76,190.5,220.99999999999997,279.40000000000003,470.94,583.8
41,15,1,129.39999999999998,198.9,234.1,282.5,362.5,574.5799999999999,758.0
41,16,1,140.8,207.47999999999996,239.99999999999997,284.09999999999997,329.7,625.3399999999999,913.5999999999999
41,17,1,143.09999999999997,227.62,260.2,295.19999999999993,359.0,702.4599999999999,925.4
41,18,1,111.5,175.07999999999998,203.59999999999997,238.6,292.09999999999997,482.43999999999994,654.5999999999999
41,19,1,58.099999999999994,111.72,128.5,155.6,190.79999999999998,347.92,459.09999999999997
41,20,1,45.1,76.75999999999999,93.6,110.0,145.5,233.72,331.4
41,21,1,28.999999999999996,56.96,67.7,82.39999999999999,107.39999999999999,175.39999999999998,287.9
41,22,1,25.699999999999996,40.599999999999994,47.099999999999994,61.599999999999994,76.7,105.08,297.2
41,23,1,9.4,27.9,33.6,41.4,54.5,81.3,118.99999999999999
41,0,2,3.3999999999999995,12.02,14.7,19.7,26.9,45.599999999999994,83.1
41,1,2,1.2999999999999998,4.3,5.999999999999999,8.0,11.174999999999999,18.130000000000006,36.3
41,2,2,1.2999999999999998,2.9399999999999995,4.4,5.799999999999999,8.65,12.9,26.499999999999996
41,3,2,1.0,3.4,5.1,7.5,10.6,15.519999999999996,25.2
41,4,2,1.7,6.8999999999999995,10.0,13.099999999999998,16.9,23.940000000000012,40.8
41,5,2,7.999999999999999,27.2,32.925,52.949999999999996,64.1,70.6,82.89999999999999
41,6,2,15.2,96.19,110.325,129.89999999999998,163.725,182.83999999999997,203.9
41,7,2,32.0,260.65999999999997,327.94999999999993,388.24999999999994,454.15,525.8499999999999,660.9
41,8,2,38.9,402.95,471.74999999999994,532.1,612.75,656.72,892.6
41,9,2,42.1,249.45999999999995,278.525,319.49999999999994,372.59999999999997,404.37,476.49999999999994
41,10,2,47.199999999999996,157.72,171.725,208.14999999999998,244.74999999999997,300.57,429.2
41,11,2,61.0,145.73,160.74999999999997,189.39999999999998,234.95,311.23999999999995,391.29999999999995
41,12,2,90.6,146.43,163.92499999999998,193.65,243.52499999999998,348.11,452.7
41,13,2,93.5,159.85999999999999,172.925,197.6,245.45,397.03999999999996,514.0999999999999
41,14,2,54.89999999999999,178.99999999999997,200.42499999999998,224.54999999999998,295.275,480.24999999999994,889.5999999999999
41,15,2,9.7,203.85,240.125,288.55,356.74999999999994,586.9699999999999,1187.0
41,16,2,9.899999999999999,205.15999999999997,239.325,279.25,333.34999999999997,604.17,1072.9
41,17,2,94.19999999999999,226.26999999999995,252.075,296.9,357.97499999999997,709.17,1172.7
41,18,2,36.7,183.49,212.04999999999998,251.25,308.025,483.55999999999995,721.8999999999999
41,19,2,46.699999999999996,114.02999999999999,135.25,163.15,206.775,362.13,496.09999999999997
41,20,2,36.3,82.33,95.05,113.25,143.75,250.53999999999996,325.0
41,21,2,36.5,57.459999999999994,69.725,85.64999999999999,105.39999999999999,218.54,298.0
41,22,2,24.699999999999996,43.63,53.425,66.55,84.32499999999999,123.24,281.9
41,23,2,13.3,28.8,34.95,45.8,59.699999999999996,85.37999999999998,140.9
41,0,3,3.5,11.639999999999999,16.0,21.049999999999997,30.4,45.20000000000003,83.19999999999999
41,1,3,1.5999999999999999,4.3,6.6,10.3,13.075,21.110000000000007,36.599999999999994
41,2,3,1.5999999999999999,3.3,5.0,7.0,10.25,13.69000000000001,28.099999999999998
41,3,3,1.0,3.25,5.1,6.949999999999999,10.2,16.819999999999993,29.9
41,4,3,1.0,7.6,10.0,14.1,17.9,21.84000000000001,49.1
41,5,3,11.5,27.499999999999996,32.224999999999994,49.699999999999996,62.675,70.79999999999998,88.8
41,6,3,23.999999999999996,92.16,103.69999999999999,126.89999999999999,162.4,178.5,215.39999999999998
41,7,3,48.099999999999994,244.27999999999997,315.92499999999995,380.09999999999997,445.97499999999997,523.37,623.8
41,8,3,66.19999999999999,388.79,454.125,516.65,590.95,636.1999999999999,747.0999999999999
41,9,3,67.19999999999999,246.89,272.4,324.45,358.07499999999993,402.11999999999995,458.4
41,10,3,73.9,156.76000000000002,172.79999999999998,202.29999999999998,247.62499999999997,300.09999999999997,527.5999999999999
41,11,3,79.99999999999999,139.6,156.35,185.04999999999998,228.24999999999997,322.06999999999994,468.29999999999995
41,12,3,99.8,142.23,160.89999999999998,184.84999999999997,227.075,334.24,416.59999999999997
41,13,3,97.69999999999999,152.53,172.225,196.3,241.84999999999997,396.2599999999999,495.09999999999997
41,14,3,113.3,186.86,202.475,230.45,273.825,446.40999999999997,568.5999999999999
41,15,3,121.99999999999999,211.63,245.45,287.7,350.9,572.92,754.6999999999999
41,16,3,53.3,209.54999999999998,244.825,296.4,355.34999999999997,639.5899999999999,892.3
41,17,3,58.0,236.05999999999997,278.52500000000003,321.15,378.57499999999993,715.11,918.6
41,18,3,41.699999999999996,191.84,221.54999999999998,263.85,318.17499999999995,502.9599999999999,642.4
41,19,3,6.1,126.69999999999999,149.92499999999998,169.14999999999998,208.34999999999997,381.08,561.3
41,20,3,8.5,87.55999999999999,102.85,122.79999999999998,155.42499999999998,259.21000000000004,348.09999999999997
41,21,3,13.8,67.23,78.89999999999999,92.05,117.79999999999998,195.63,293.7
41,22,3,9.999999999999998,43.519999999999996,55.599999999999994,73.05,95.575,129.07999999999998,328.9
41,23,3,8.2,34.43,41.4,51.75,67.19999999999999,94.26999999999998,161.7
41,0,4,3.0999999999999996,13.389999999999999,18.099999999999998,24.5,33.3,52.3,84.0
41,1,4,2.8,5.8,8.5,11.5,15.899999999999999,21.819999999999997,46.3
41,2,4,1.2999999999999998,4.3,5.3,7.85,11.524999999999999,16.7,36.8
41,3,4,1.5999999999999999,4.4,6.3999999999999995,8.4,11.099999999999998,17.45,36.599999999999994
41,4,4,1.0,7.5,10.6,13.299999999999999,18.799999999999997,24.7,57.0
41,5,4,3.6999999999999997,24.299999999999997,28.799999999999997,47.9,59.0,67.81,83.8
41,6,4,1.9,84.28999999999999,95.69999999999999,115.3,146.375,167.7,293.5
41,7,4,4.3,189.42000000000002,253.725,329.6,386.72499999999997,457.66999999999996,724.5999999999999
41,8,4,4.3,277.78,345.775,395.69999999999993,466.94999999999993,512.74,948.8999999999999
41,9,4,4.9,200.39999999999998,223.3,259.95,302.675,342.8299999999999,672.9
41,10,4,5.2,150.79999999999998,166.75,196.04999999999998,233.575,293.84,519.9
41,11,4,117.5,144.93,163.04999999999998,194.49999999999997,235.74999999999997,322.43000000000006,505.4
41,12,4,7.8999999999999995,154.74999999999997,176.39999999999998,206.2,245.6,384.79,519.3
41,13,4,8.5,164.56,184.22499999999997,216.1,275.92499999999995,422.80999999999995,552.4
41,14,4,10.6,200.33999999999997,225.29999999999998,254.0,310.7,491.84,621.9
41,15,4,9.399999999999999,222.36,262.6,306.0,372.24999999999994,586.27,779.6999999999999
41,16,4,12.799999999999999,231.48999999999998,257.75,306.84999999999997,359.09999999999997,624.3500000000001,871.8
41,17,4,10.6,229.82999999999998,274.325,321.79999999999995,394.25,670.59,859.9
41,18,4,25.199999999999996,203.55999999999997,243.35,291.49999999999994,353.55,508.59999999999997,643.9
41,19,4,32.4,147.89,173.24999999999997,207.25,259.45,386.61,531.4
41,20,4,17.4,100.45,120.1,141.85,181.39999999999998,298.75,461.2
41,21,4,13.7,76.36,91.625,108.19999999999999,134.25,221.37,413.9
41,22,4,16.4,57.22,70.725,90.89999999999999,113.35,149.14999999999998,223.7
41,23,4,14.1,45.35999999999999,56.449999999999996,69.39999999999999,94.1,124.02999999999999,327.4
41,0,5,5.5,22.119999999999997,31.375,40.0,53.0,77.78999999999999,124.9
41,1,5,4.6,11.7,15.899999999999999,21.6,30.699999999999996,39.099999999999994,84.0
41,2,5,3.8,7.209999999999999,9.899999999999999,13.6,17.549999999999997,25.310000000000006,44.099999999999994
41,3,5,2.5,5.5,7.649999999999999,10.5,13.95,19.9,35.199999999999996
41,4,5,2.5999999999999996,5.999999999999999,8.299999999999999,11.049999999999999,15.649999999999999,20.84,41.5
41,5,5,1.2999999999999998,9.140000000000002,13.099999999999998,21.799999999999997,29.4,34.94000000000001,59.0
41,6,5,1.5999999999999999,26.7,32.9,45.99999999999999,60.2,71.9,146.59999999999997
41,7,5,1.9,49.9,64.875,87.44999999999999,106.1,124.74999999999999,214.9
41,8,5,2.5,82.89999999999999,101.3,125.89999999999999,157.79999999999998,184.74999999999997,330.99999999999994
41,9,5,5.5,113.42999999999999,140.275,166.65,203.87499999999997,241.86,400.5
41,10,5,5.5,130.14000000000001,156.2,188.79999999999998,227.475,263.87,463.8
41,11,5,7.3,146.89999999999998,180.525,213.9,264.34999999999997,312.08,524.9
41,12,5,9.1,165.04999999999998,194.64999999999998,251.45,314.09999999999997,365.30000000000007,625.4
41,13,5,7.8999999999999995,166.39,204.42499999999998,244.25,311.525,381.40999999999997,628.9
